,DateTime,i,f,spread,level,position,signal,pair1_share,pair2_share,cash,asset
0,2019-10-08 09:45:00,11.27,9.4,0.039938516660678436,1,0,0,0,0.0,5000.0,5000.0
1,2019-10-08 10:00:00,11.27,9.49,0.03126636034963676,1,0,0,0,0.0,5000.0,5000.0
2,2019-10-08 10:15:00,11.25,9.49,0.02949016094838125,1,0,0,0,0.0,5000.0,5000.0
3,2019-10-08 10:30:00,11.26,9.53,0.02655073037618555,1,0,0,0,0.0,5000.0,5000.0
4,2019-10-08 10:45:00,11.2,9.55,0.019299944512499445,1,0,0,0,0.0,5000.0,5000.0
5,2019-10-08 11:00:00,11.25,9.58,0.020899861555310595,1,0,0,0,0.0,5000.0,5000.0
6,2019-10-08 11:15:00,11.25,9.59,0.019950369826152003,1,0,0,0,0.0,5000.0,5000.0
7,2019-10-08 11:30:00,11.26,9.58,0.021788355616425503,1,0,0,0,0.0,5000.0,5000.0
8,2019-10-08 13:15:00,11.25,9.56,0.0228018219964507,1,0,0,0,0.0,5000.0,5000.0
9,2019-10-08 13:30:00,11.22,9.52,0.023947480539708577,1,0,0,0,0.0,5000.0,5000.0
10,2019-10-08 13:45:00,11.19,9.52,0.021270102768991828,1,0,0,0,0.0,5000.0,5000.0
11,2019-10-08 14:00:00,11.11,9.49,0.016967635949490523,1,0,0,0,0.0,5000.0,5000.0
12,2019-10-08 14:15:00,11.11,9.48,0.017927138136257292,1,0,0,0,0.0,5000.0,5000.0
13,2019-10-08 14:30:00,11.07,9.46,0.016242325720825013,1,0,0,0,0.0,5000.0,5000.0
14,2019-10-08 14:45:00,11.0,9.41,0.014721797584303642,0,0,2,0,0.0,5000.0,5000.0
15,2019-10-08 15:00:00,11.02,9.4,0.0175059923337621,1,0,0,0,0.0,5000.0,5000.0
16,2019-10-09 09:45:00,11.05,9.44,0.016360119301715714,1,0,0,0,0.0,5000.0,5000.0
17,2019-10-09 10:00:00,11.15,9.45,0.024405623521620734,1,0,0,0,0.0,5000.0,5000.0
18,2019-10-09 10:15:00,11.14,9.5,0.01870577514467081,1,0,0,0,0.0,5000.0,5000.0
19,2019-10-09 10:30:00,11.13,9.5,0.017807705932986584,1,0,0,0,0.0,5000.0,5000.0
20,2019-10-09 10:45:00,11.13,9.63,0.005438314667998989,0,0,2,0,0.0,5000.0,5000.0
21,2019-10-09 11:00:00,11.11,9.64,0.0026951886091008403,0,0,0,0,0.0,5000.0,5000.0
22,2019-10-09 11:15:00,11.09,9.64,0.0008933863198378744,0,0,0,0,0.0,5000.0,5000.0
23,2019-10-09 11:30:00,11.08,9.6,0.0037754203351653692,0,0,0,0,0.0,5000.0,5000.0
24,2019-10-09 13:15:00,11.09,9.58,0.006575534267156902,0,0,0,0,0.0,5000.0,5000.0
25,2019-10-09 13:30:00,11.1,9.59,0.006527349494011181,0,0,0,0,0.0,5000.0,5000.0
26,2019-10-09 13:45:00,11.12,9.56,0.011178982168457752,0,0,0,0,0.0,5000.0,5000.0
27,2019-10-09 14:00:00,11.16,9.58,0.01286768985804615,0,0,0,0,0.0,5000.0,5000.0
28,2019-10-09 14:15:00,11.2,9.59,0.015496019476771428,1,0,0,0,0.0,5000.0,5000.0
29,2019-10-09 14:30:00,11.19,9.6,0.013654261339861529,0,0,2,0,0.0,5000.0,5000.0
30,2019-10-09 14:45:00,11.27,9.59,0.02172656922740751,1,0,0,0,0.0,5000.0,5000.0
31,2019-10-09 15:00:00,11.24,9.61,0.017165068830812424,1,0,0,0,0.0,5000.0,5000.0
32,2019-10-10 09:45:00,11.36,9.64,0.024947998250567538,1,0,0,0,0.0,5000.0,5000.0
33,2019-10-10 10:00:00,11.39,9.67,0.02475753702442013,1,0,0,0,0.0,5000.0,5000.0
34,2019-10-10 10:15:00,11.34,9.64,0.02318588325716847,1,0,0,0,0.0,5000.0,5000.0
35,2019-10-10 10:30:00,11.33,9.61,0.02514029940518231,1,0,0,0,0.0,5000.0,5000.0
36,2019-10-10 10:45:00,11.36,9.62,0.026838108462344967,1,0,0,0,0.0,5000.0,5000.0
37,2019-10-10 11:00:00,11.32,9.62,0.02331076794437642,1,0,0,0,0.0,5000.0,5000.0
38,2019-10-10 11:15:00,11.3,9.61,0.022488950083562498,1,0,0,0,0.0,5000.0,5000.0
39,2019-10-10 11:30:00,11.33,9.62,0.02419377020925445,1,0,0,0,0.0,5000.0,5000.0
40,2019-10-10 13:15:00,11.32,9.64,0.02142065773259899,1,0,0,0,0.0,5000.0,5000.0
41,2019-10-10 13:30:00,11.25,9.63,0.01616227803097464,1,0,0,0,0.0,5000.0,5000.0
42,2019-10-10 13:45:00,11.31,9.66,0.018650682203485258,1,0,0,0,0.0,5000.0,5000.0
43,2019-10-10 14:00:00,11.28,9.65,0.016937245935328915,1,0,0,0,0.0,5000.0,5000.0
44,2019-10-10 14:15:00,11.31,9.64,0.020536875085591377,1,0,0,0,0.0,5000.0,5000.0
45,2019-10-10 14:30:00,11.35,9.63,0.025011893307957,1,0,0,0,0.0,5000.0,5000.0
46,2019-10-10 14:45:00,11.35,9.64,0.024067328884973926,1,0,0,0,0.0,5000.0,5000.0
47,2019-10-10 15:00:00,11.31,9.64,0.020536875085591377,1,0,0,0,0.0,5000.0,5000.0
48,2019-10-11 09:45:00,11.42,9.69,0.025507616554350354,1,0,0,0,0.0,5000.0,5000.0
49,2019-10-11 10:00:00,11.33,9.82,0.005467024302102386,0,0,2,0,0.0,5000.0,5000.0
50,2019-10-11 10:15:00,11.35,9.72,0.016545899794726926,1,0,0,0,0.0,5000.0,5000.0
51,2019-10-11 10:30:00,11.3,9.73,0.011195058634413113,0,0,2,0,0.0,5000.0,5000.0
52,2019-10-11 10:45:00,11.31,9.71,0.013952232223038263,0,0,0,0,0.0,5000.0,5000.0
53,2019-10-11 11:00:00,11.28,9.7,0.012233939654226533,0,0,0,0,0.0,5000.0,5000.0
54,2019-10-11 11:15:00,11.3,9.69,0.014944138044781174,0,0,0,0,0.0,5000.0,5000.0
55,2019-10-11 11:30:00,11.35,9.74,0.014675215189832114,0,0,0,0,0.0,5000.0,5000.0
56,2019-10-11 13:15:00,11.33,9.73,0.013846407956032925,0,0,0,0,0.0,5000.0,5000.0
57,2019-10-11 13:30:00,11.36,9.73,0.01649074620912344,1,0,0,0,0.0,5000.0,5000.0
58,2019-10-11 13:45:00,11.35,9.75,0.013741312860729271,0,0,2,0,0.0,5000.0,5000.0
59,2019-10-11 14:00:00,11.34,9.73,0.014728631215724375,0,0,0,0,0.0,5000.0,5000.0
60,2019-10-11 14:15:00,11.33,9.76,0.011044699001887925,0,0,0,0,0.0,5000.0,5000.0
61,2019-10-11 14:30:00,11.31,9.75,0.010210859061346722,0,0,0,0,0.0,5000.0,5000.0
62,2019-10-11 14:45:00,11.28,9.75,0.007554815003230464,0,0,0,0,0.0,5000.0,5000.0
63,2019-10-11 15:00:00,11.22,9.72,0.0050260559618657275,0,0,0,0,0.0,5000.0,5000.0
64,2019-10-14 09:45:00,11.56,9.72,0.034879019111546616,1,0,0,0,0.0,5000.0,5000.0
65,2019-10-14 10:00:00,11.58,9.75,0.03380304107816684,1,0,0,0,0.0,5000.0,5000.0
66,2019-10-14 10:15:00,12.02,9.8,0.06644030763545933,1,0,0,0,0.0,5000.0,5000.0
67,2019-10-14 10:30:00,12.2,9.84,0.07759724677190721,1,0,0,0,0.0,5000.0,5000.0
68,2019-10-14 10:45:00,12.12,9.83,0.07194363186934533,1,0,0,0,0.0,5000.0,5000.0
69,2019-10-14 11:00:00,12.12,9.79,0.07565449425777165,1,0,0,0,0.0,5000.0,5000.0
70,2019-10-14 11:15:00,12.11,9.79,0.07482907118160437,1,0,0,0,0.0,5000.0,5000.0
71,2019-10-14 11:30:00,12.13,9.8,0.07555010148435665,1,0,0,0,0.0,5000.0,5000.0
72,2019-10-14 13:15:00,12.34,9.8,0.09271439700563938,1,0,0,0,0.0,5000.0,5000.0
73,2019-10-14 13:30:00,12.34,9.8,0.09271439700563938,1,0,0,0,0.0,5000.0,5000.0
74,2019-10-14 13:45:00,12.34,9.78,0.09457361673263781,1,0,0,0,0.0,5000.0,5000.0
75,2019-10-14 14:00:00,12.34,9.78,0.09457361673263781,1,0,0,0,0.0,5000.0,5000.0
76,2019-10-14 14:15:00,12.34,9.77,0.09550465286483328,1,0,0,0,0.0,5000.0,5000.0
77,2019-10-14 14:30:00,12.34,9.77,0.09550465286483328,1,0,0,0,0.0,5000.0,5000.0
78,2019-10-14 14:45:00,12.34,9.76,0.09643664243921485,1,0,0,0,0.0,5000.0,5000.0
79,2019-10-14 15:00:00,12.34,9.8,0.09271439700563938,1,0,0,0,0.0,5000.0,5000.0
80,2019-10-15 09:45:00,12.29,9.7,0.09798861716225721,1,0,0,0,0.0,5000.0,5000.0
81,2019-10-15 10:00:00,12.17,9.69,0.08911531932592215,1,0,0,0,0.0,5000.0,5000.0
82,2019-10-15 10:15:00,12.13,9.7,0.08488441654027262,1,0,0,0,0.0,5000.0,5000.0
83,2019-10-15 10:30:00,12.17,9.69,0.08911531932592215,1,0,0,0,0.0,5000.0,5000.0
84,2019-10-15 10:45:00,12.16,9.68,0.08923297685697257,1,0,0,0,0.0,5000.0,5000.0
85,2019-10-15 11:00:00,12.12,9.67,0.08687874020649738,1,0,0,0,0.0,5000.0,5000.0
86,2019-10-15 11:15:00,12.08,9.67,0.08357295207199783,1,0,0,0,0.0,5000.0,5000.0
87,2019-10-15 11:30:00,12.08,9.7,0.08075388609098239,1,0,0,0,0.0,5000.0,5000.0
88,2019-10-15 13:15:00,12.1,9.67,0.08522721216802459,1,0,0,0,0.0,5000.0,5000.0
89,2019-10-15 13:30:00,12.11,9.66,0.08699494964045712,1,0,0,0,0.0,5000.0,5000.0
90,2019-10-15 13:45:00,12.12,9.65,0.08876298050658432,1,0,0,0,0.0,5000.0,5000.0
91,2019-10-15 14:00:00,12.08,9.63,0.08734534188721405,1,0,0,0,0.0,5000.0,5000.0
92,2019-10-15 14:15:00,12.05,9.63,0.0848588093172093,1,0,0,0,0.0,5000.0,5000.0
93,2019-10-15 14:30:00,12.12,10.04,0.05270603331351825,1,0,0,0,0.0,5000.0,5000.0
94,2019-10-15 14:45:00,12.15,9.89,0.06887774465645341,1,0,0,0,0.0,5000.0,5000.0
95,2019-10-15 15:00:00,12.15,9.9,0.0679579995151624,1,0,0,0,0.0,5000.0,5000.0
96,2019-10-16 09:45:00,12.02,9.81,0.06551212016097135,1,0,0,0,0.0,5000.0,5000.0
97,2019-10-16 10:00:00,12.02,9.79,0.06736944272366502,1,0,0,0,0.0,5000.0,5000.0
98,2019-10-16 10:15:00,11.96,9.8,0.06143612705088358,1,0,0,0,0.0,5000.0,5000.0
99,2019-10-16 10:30:00,11.91,9.75,0.061901952300526586,1,0,0,0,0.0,5000.0,5000.0
100,2019-10-16 10:45:00,11.97,9.76,0.06599414353185512,1,0,0,0,0.0,5000.0,5000.0
101,2019-10-16 11:00:00,12.03,9.75,0.07192709891990517,1,0,0,0,0.0,5000.0,5000.0
102,2019-10-16 11:15:00,12.02,9.72,0.07390008497437689,1,0,0,0,0.0,5000.0,5000.0
103,2019-10-16 11:30:00,11.97,9.68,0.07348461988883365,1,0,0,0,0.0,5000.0,5000.0
104,2019-10-16 13:15:00,11.98,9.76,0.06682921664927649,1,0,0,0,0.0,5000.0,5000.0
105,2019-10-16 13:30:00,11.93,9.71,0.06732117820483413,1,0,0,0,0.0,5000.0,5000.0
106,2019-10-16 13:45:00,11.92,9.73,0.06460999455332178,1,0,0,0,0.0,5000.0,5000.0
107,2019-10-16 14:00:00,11.86,9.69,0.06331280589606564,1,0,0,0,0.0,5000.0,5000.0
108,2019-10-16 14:15:00,11.9,9.72,0.06386655598479901,1,0,0,0,0.0,5000.0,5000.0
109,2019-10-16 14:30:00,11.9,9.68,0.06761950043643544,1,0,0,0,0.0,5000.0,5000.0
110,2019-10-16 14:45:00,11.97,9.68,0.07348461988883365,1,0,0,0,0.0,5000.0,5000.0
111,2019-10-16 15:00:00,12.0,9.65,0.07881264965341644,1,0,0,0,0.0,5000.0,5000.0
112,2019-10-17 09:45:00,12.23,9.59,0.10347419087480375,1,0,0,0,0.0,5000.0,5000.0
113,2019-10-17 10:00:00,12.38,9.64,0.11093185221401253,1,0,0,0,0.0,5000.0,5000.0
114,2019-10-17 10:15:00,12.33,9.64,0.10688490213381513,1,0,0,0,0.0,5000.0,5000.0
115,2019-10-17 10:30:00,12.28,9.61,0.10565814708426385,1,0,0,0,0.0,5000.0,5000.0
116,2019-10-17 10:45:00,12.28,9.67,0.09999368228432542,1,0,0,0,0.0,5000.0,5000.0
117,2019-10-17 11:00:00,12.3,9.67,0.1016210219437012,1,0,0,0,0.0,5000.0,5000.0
118,2019-10-17 11:15:00,12.22,9.67,0.09509571330877836,1,0,0,0,0.0,5000.0,5000.0
119,2019-10-17 11:30:00,12.19,9.66,0.09357933556863646,1,0,0,0,0.0,5000.0,5000.0
120,2019-10-17 13:15:00,12.21,9.64,0.09710487308017551,1,0,0,0,0.0,5000.0,5000.0
121,2019-10-17 13:30:00,12.14,9.62,0.09324548080069212,1,0,0,0,0.0,5000.0,5000.0
122,2019-10-17 13:45:00,12.12,9.64,0.08970656559873053,1,0,0,0,0.0,5000.0,5000.0
123,2019-10-17 14:00:00,12.14,9.62,0.09324548080069212,1,0,0,0,0.0,5000.0,5000.0
124,2019-10-17 14:15:00,12.15,9.62,0.09406886495589711,1,0,0,0,0.0,5000.0,5000.0
125,2019-10-17 14:30:00,12.04,9.56,0.09066813322669626,1,0,0,0,0.0,5000.0,5000.0
126,2019-10-17 14:45:00,12.02,9.54,0.09091156606035872,1,0,0,0,0.0,5000.0,5000.0
127,2019-10-17 15:00:00,12.0,9.54,0.08924628674129748,1,0,0,0,0.0,5000.0,5000.0
128,2019-10-18 09:45:00,11.19,9.55,0.018406688535284432,1,0,0,0,0.0,5000.0,5000.0
129,2019-10-18 10:00:00,11.34,9.56,0.030769991645627603,1,0,0,0,0.0,5000.0,5000.0
130,2019-10-18 10:15:00,11.28,9.56,0.02546493941593425,1,0,0,0,0.0,5000.0,5000.0
131,2019-10-18 10:30:00,11.31,9.58,0.026219023032910405,1,0,0,0,0.0,5000.0,5000.0
132,2019-10-18 10:45:00,11.18,9.56,0.01656016107297459,1,0,0,0,0.0,5000.0,5000.0
133,2019-10-18 11:00:00,11.17,9.52,0.01948119352626726,1,0,0,0,0.0,5000.0,5000.0
134,2019-10-18 11:15:00,11.24,9.53,0.02477295213018621,1,0,0,0,0.0,5000.0,5000.0
135,2019-10-18 11:30:00,11.19,9.44,0.02895021366178735,1,0,0,0,0.0,5000.0,5000.0
136,2019-10-18 13:15:00,11.17,9.48,0.023313147565827863,1,0,0,0,0.0,5000.0,5000.0
137,2019-10-18 13:30:00,11.12,9.43,0.023639567150368135,1,0,0,0,0.0,5000.0,5000.0
138,2019-10-18 13:45:00,11.12,9.43,0.023639567150368135,1,0,0,0,0.0,5000.0,5000.0
139,2019-10-18 14:00:00,11.13,9.45,0.022610290902946806,1,0,0,0,0.0,5000.0,5000.0
140,2019-10-18 14:15:00,11.11,9.39,0.02660848606124716,1,0,0,0,0.0,5000.0,5000.0
141,2019-10-18 14:30:00,11.15,9.43,0.02633377623405936,1,0,0,0,0.0,5000.0,5000.0
142,2019-10-18 14:45:00,11.1,9.41,0.023771633104221424,1,0,0,0,0.0,5000.0,5000.0
143,2019-10-18 15:00:00,11.02,9.39,0.01847468613447706,1,0,0,0,0.0,5000.0,5000.0
144,2019-10-21 09:45:00,10.61,9.29,-0.00969609179769032,0,0,2,0,0.0,5000.0,5000.0
145,2019-10-21 10:00:00,10.62,9.27,-0.006792631859549536,0,0,0,0,0.0,5000.0,5000.0
146,2019-10-21 10:15:00,10.75,9.28,0.004392880131585952,0,0,0,0,0.0,5000.0,5000.0
147,2019-10-21 10:30:00,10.73,9.35,-0.004308441963849552,0,0,0,0,0.0,5000.0,5000.0
148,2019-10-21 10:45:00,10.79,9.39,-0.002617338320248186,0,0,0,0,0.0,5000.0,5000.0
149,2019-10-21 11:00:00,10.71,9.37,-0.00811874680943886,0,0,0,0,0.0,5000.0,5000.0
150,2019-10-21 11:15:00,10.75,9.36,-0.0034190797639533366,0,0,0,0,0.0,5000.0,5000.0
151,2019-10-21 11:30:00,10.75,9.4,-0.0073000568173343106,0,0,0,0,0.0,5000.0,5000.0
152,2019-10-21 13:15:00,10.73,9.4,-0.009162254748399212,0,0,0,0,0.0,5000.0,5000.0
153,2019-10-21 13:30:00,10.78,9.39,-0.0035445521094402133,0,0,0,0,0.0,5000.0,5000.0
154,2019-10-21 13:45:00,10.7,9.38,-0.010023650149117158,0,0,0,0,0.0,5000.0,5000.0
155,2019-10-21 14:00:00,10.65,9.37,-0.013736739113662078,0,0,0,0,0.0,5000.0,5000.0
156,2019-10-21 14:15:00,10.66,9.37,-0.012798212531397513,0,0,0,0,0.0,5000.0,5000.0
157,2019-10-21 14:30:00,10.64,9.39,-0.016616633676792836,-1,0,0,0,0.0,5000.0,5000.0
158,2019-10-21 14:45:00,10.71,9.38,-0.009089507157320098,0,0,-1,0,0.0,5000.0,5000.0
159,2019-10-21 15:00:00,10.6,9.42,-0.023286110129404014,-1,0,0,0,0.0,5000.0,5000.0
160,2019-10-22 09:45:00,10.72,9.45,-0.01492271874185086,0,0,-1,0,0.0,5000.0,5000.0
161,2019-10-22 10:00:00,10.66,9.46,-0.021498002262021976,-1,0,0,0,0.0,5000.0,5000.0
162,2019-10-22 10:15:00,10.7,9.44,-0.015826567194186014,-1,0,0,0,0.0,5000.0,5000.0
163,2019-10-22 10:30:00,10.72,9.41,-0.011062319571411072,0,0,-1,0,0.0,5000.0,5000.0
164,2019-10-22 10:45:00,10.75,9.44,-0.011164554088374301,0,0,0,0,0.0,5000.0,5000.0
165,2019-10-22 11:00:00,10.71,9.42,-0.012962226787768094,0,0,0,0,0.0,5000.0,5000.0
166,2019-10-22 11:15:00,10.68,9.42,-0.015767277715376837,-1,0,0,0,0.0,5000.0,5000.0
167,2019-10-22 11:30:00,10.68,9.42,-0.015767277715376837,-1,0,0,0,0.0,5000.0,5000.0
168,2019-10-22 13:15:00,10.66,9.4,-0.015707392653307617,-1,0,0,0,0.0,5000.0,5000.0
169,2019-10-22 13:30:00,10.67,9.41,-0.015737409900404897,-1,0,0,0,0.0,5000.0,5000.0
170,2019-10-22 13:45:00,10.65,9.39,-0.015677225434857223,-1,0,0,0,0.0,5000.0,5000.0
171,2019-10-22 14:00:00,10.64,9.38,-0.01564690770347893,-1,0,0,0,0.0,5000.0,5000.0
172,2019-10-22 14:15:00,10.67,9.41,-0.015737409900404897,-1,0,0,0,0.0,5000.0,5000.0
173,2019-10-22 14:30:00,10.72,9.43,-0.012994566029412236,0,0,-1,0,0.0,5000.0,5000.0
174,2019-10-22 14:45:00,10.72,9.41,-0.011062319571411072,0,0,0,0,0.0,5000.0,5000.0
175,2019-10-22 15:00:00,10.75,9.44,-0.011164554088374301,0,0,0,0,0.0,5000.0,5000.0
176,2019-10-23 09:45:00,10.81,9.44,-0.005598677010929143,0,0,0,0,0.0,5000.0,5000.0
177,2019-10-23 10:00:00,10.88,9.42,0.0027861301803712712,0,0,0,0,0.0,5000.0,5000.0
178,2019-10-23 10:15:00,10.86,9.42,0.0009462032583637536,0,0,0,0,0.0,5000.0,5000.0
179,2019-10-23 10:30:00,10.85,9.45,-0.002868794398038388,0,0,0,0,0.0,5000.0,5000.0
180,2019-10-23 10:45:00,10.85,9.43,-0.0009406416855997635,0,0,0,0,0.0,5000.0,5000.0
181,2019-10-23 11:00:00,10.82,9.41,-0.0017772017957314312,0,0,0,0,0.0,5000.0,5000.0
182,2019-10-23 11:15:00,10.8,9.42,-0.004593977117251458,0,0,0,0,0.0,5000.0,5000.0
183,2019-10-23 11:30:00,10.81,9.44,-0.005598677010929143,0,0,0,0,0.0,5000.0,5000.0
184,2019-10-23 13:15:00,10.76,9.42,-0.008304556513786976,0,0,0,0,0.0,5000.0,5000.0
185,2019-10-23 13:30:00,10.81,9.43,-0.004634090020950998,0,0,0,0,0.0,5000.0,5000.0
186,2019-10-23 13:45:00,10.78,9.38,-0.002574826136126307,0,0,0,0,0.0,5000.0,5000.0
187,2019-10-23 14:00:00,10.72,9.38,-0.008156235974321524,0,0,0,0,0.0,5000.0,5000.0
188,2019-10-23 14:15:00,10.73,9.36,-0.005281277695018238,0,0,0,0,0.0,5000.0,5000.0
189,2019-10-23 14:30:00,10.7,9.37,-0.00905288980123592,0,0,0,0,0.0,5000.0,5000.0
190,2019-10-23 14:45:00,10.67,9.35,-0.009915933292794554,0,0,0,0,0.0,5000.0,5000.0
191,2019-10-23 15:00:00,10.67,9.36,-0.01088876902396324,0,0,0,0,0.0,5000.0,5000.0
192,2019-10-24 09:45:00,10.69,9.35,-0.008043273569502907,0,0,0,0,0.0,5000.0,5000.0
193,2019-10-24 10:00:00,10.75,9.41,-0.008267720640394993,0,0,0,0,0.0,5000.0,5000.0
194,2019-10-24 10:15:00,10.76,9.42,-0.008304556513786976,0,0,0,0,0.0,5000.0,5000.0
195,2019-10-24 10:30:00,10.76,9.42,-0.008304556513786976,0,0,0,0,0.0,5000.0,5000.0
196,2019-10-24 10:45:00,10.72,9.4,-0.01009465574835039,0,0,0,0,0.0,5000.0,5000.0
197,2019-10-24 11:00:00,10.67,9.39,-0.013801052276629255,0,0,0,0,0.0,5000.0,5000.0
198,2019-10-24 11:15:00,10.69,9.39,-0.011928392553337608,0,0,0,0,0.0,5000.0,5000.0
199,2019-10-24 11:30:00,10.71,9.4,-0.011027926931348964,0,0,0,0,0.0,5000.0,5000.0
200,2019-10-24 13:15:00,10.67,9.37,-0.01186056595543411,0,0,0,0,0.0,5000.0,5000.0
201,2019-10-24 13:30:00,10.62,9.36,-0.015585818523832506,-1,0,0,0,0.0,5000.0,5000.0
202,2019-10-24 13:45:00,10.61,9.35,-0.01555504598056473,-1,0,0,0,0.0,5000.0,5000.0
203,2019-10-24 14:00:00,10.65,9.36,-0.012764942182191208,0,0,-1,0,0.0,5000.0,5000.0
204,2019-10-24 14:15:00,10.71,9.39,-0.010059233130634004,0,0,0,0,0.0,5000.0,5000.0
205,2019-10-24 14:30:00,10.76,9.39,-0.005401562856652886,0,0,0,0,0.0,5000.0,5000.0
206,2019-10-24 14:45:00,10.75,9.37,-0.004390876695424206,0,0,0,0,0.0,5000.0,5000.0
207,2019-10-24 15:00:00,10.76,9.34,-0.0005425671187322956,0,0,0,0,0.0,5000.0,5000.0
208,2019-10-25 09:45:00,10.75,9.41,-0.008267720640394993,0,0,0,0,0.0,5000.0,5000.0
209,2019-10-25 10:00:00,10.77,9.4,-0.005441320222709101,0,0,0,0,0.0,5000.0,5000.0
210,2019-10-25 10:15:00,10.72,9.39,-0.00912596194763543,0,0,0,0,0.0,5000.0,5000.0
211,2019-10-25 10:30:00,10.69,9.39,-0.011928392553337608,0,0,0,0,0.0,5000.0,5000.0
212,2019-10-25 10:45:00,10.7,9.39,-0.010993376122431064,0,0,0,0,0.0,5000.0,5000.0
213,2019-10-25 11:00:00,10.77,9.41,-0.006408984045769783,0,0,0,0,0.0,5000.0,5000.0
214,2019-10-25 11:15:00,10.72,9.45,-0.01492271874185086,0,0,0,0,0.0,5000.0,5000.0
215,2019-10-25 11:30:00,10.75,9.42,-0.009234356673753441,0,0,0,0,0.0,5000.0,5000.0
216,2019-10-25 13:15:00,10.76,9.44,-0.010234753928407836,0,0,0,0,0.0,5000.0,5000.0
217,2019-10-25 13:30:00,10.8,9.42,-0.004593977117251458,0,0,0,0,0.0,5000.0,5000.0
218,2019-10-25 13:45:00,10.81,9.42,-0.003668479596308283,0,0,0,0,0.0,5000.0,5000.0
219,2019-10-25 14:00:00,10.87,9.42,0.0018665898856923824,0,0,0,0,0.0,5000.0,5000.0
220,2019-10-25 14:15:00,10.85,9.44,-0.001905228675577908,0,0,0,0,0.0,5000.0,5000.0
221,2019-10-25 14:30:00,10.87,9.47,-0.002951249527992472,0,0,0,0,0.0,5000.0,5000.0
222,2019-10-25 14:45:00,10.86,9.43,-1.9407166278961885e-05,0,0,0,0,0.0,5000.0,5000.0
223,2019-10-25 15:00:00,10.86,9.44,-0.0009839941562571064,0,0,0,0,0.0,5000.0,5000.0
224,2019-10-28 09:45:00,11.0,9.36,0.0195704384607453,1,0,0,0,0.0,5000.0,5000.0
225,2019-10-28 10:00:00,11.06,9.4,0.021129184703182202,1,0,0,0,0.0,5000.0,5000.0
226,2019-10-28 10:15:00,11.07,9.44,0.01816843805849938,1,0,0,0,0.0,5000.0,5000.0
227,2019-10-28 10:30:00,11.1,9.46,0.018948687318567747,1,0,0,0,0.0,5000.0,5000.0
228,2019-10-28 10:45:00,11.17,9.45,0.026197738696602302,1,0,0,0,0.0,5000.0,5000.0
229,2019-10-28 11:00:00,11.14,9.48,0.020623768983856594,1,0,0,0,0.0,5000.0,5000.0
230,2019-10-28 11:15:00,11.14,9.51,0.017748291900279545,1,0,0,0,0.0,5000.0,5000.0
231,2019-10-28 11:30:00,11.14,9.52,0.01679181494429599,1,0,0,0,0.0,5000.0,5000.0
232,2019-10-28 13:15:00,11.16,9.5,0.02049949759869779,1,0,0,0,0.0,5000.0,5000.0
233,2019-10-28 13:30:00,11.16,9.49,0.021457989251116805,1,0,0,0,0.0,5000.0,5000.0
234,2019-10-28 13:45:00,11.14,9.51,0.017748291900279545,1,0,0,0,0.0,5000.0,5000.0
235,2019-10-28 14:00:00,11.13,9.5,0.017807705932986584,1,0,0,0,0.0,5000.0,5000.0
236,2019-10-28 14:15:00,11.15,9.47,0.02248154724501722,1,0,0,0,0.0,5000.0,5000.0
237,2019-10-28 14:30:00,11.16,9.48,0.022417491437883574,1,0,0,0,0.0,5000.0,5000.0
238,2019-10-28 14:45:00,11.16,9.49,0.021457989251116805,1,0,0,0,0.0,5000.0,5000.0
239,2019-10-28 15:00:00,11.19,9.51,0.02222657972497538,1,0,0,0,0.0,5000.0,5000.0
240,2019-10-29 09:45:00,11.08,9.44,0.01907137265709119,1,0,0,0,0.0,5000.0,5000.0
241,2019-10-29 10:00:00,11.13,9.44,0.023573856625407286,1,0,0,0,0.0,5000.0,5000.0
242,2019-10-29 10:15:00,11.08,9.44,0.01907137265709119,1,0,0,0,0.0,5000.0,5000.0
243,2019-10-29 10:30:00,10.98,9.4,0.013869624690378168,0,0,2,0,0.0,5000.0,5000.0
244,2019-10-29 10:45:00,11.02,9.4,0.0175059923337621,1,0,0,0,0.0,5000.0,5000.0
245,2019-10-29 11:00:00,11.02,9.39,0.01847468613447706,1,0,0,0,0.0,5000.0,5000.0
246,2019-10-29 11:15:00,10.99,9.37,0.017689137146433997,1,0,0,0,0.0,5000.0,5000.0
247,2019-10-29 11:30:00,10.92,9.37,0.011299339047662504,0,0,2,0,0.0,5000.0,5000.0
248,2019-10-29 13:15:00,10.98,9.36,0.017750601743759142,1,0,0,0,0.0,5000.0,5000.0
249,2019-10-29 13:30:00,11.0,9.36,0.0195704384607453,1,0,0,0,0.0,5000.0,5000.0
250,2019-10-29 13:45:00,11.0,9.35,0.020543274191913985,1,0,0,0,0.0,5000.0,5000.0
251,2019-10-29 14:00:00,11.01,9.36,0.020479116396963037,1,0,0,0,0.0,5000.0,5000.0
252,2019-10-29 14:15:00,11.05,9.36,0.02410559362613668,1,0,0,0,0.0,5000.0,5000.0
253,2019-10-29 14:30:00,11.01,9.35,0.021451952128131724,1,0,0,0,0.0,5000.0,5000.0
254,2019-10-29 14:45:00,11.01,9.35,0.021451952128131724,1,0,0,0,0.0,5000.0,5000.0
255,2019-10-29 15:00:00,10.95,9.32,0.018912219915702744,1,0,0,0,0.0,5000.0,5000.0
